,EURUSD=X,GBPUSD=X,AUDUSD=X,NZDUSD=X,JPY=X,EURJPY=X
2020-03-02,1.10513,1.2807,0.65163,0.62294,107.697,119.011
2020-03-03,1.1144,1.27672,0.65475,0.62656,108.487,120.891
2020-03-04,1.11807,1.28208,0.65822,0.62692,107.037,119.643
2020-03-05,1.11391,1.2875,0.66269,0.63003,107.677,119.941
2020-03-06,1.12238,1.29507,0.66155,0.63131,106.248,119.246
2020-03-09,1.1386,1.30993,0.66136,0.63294,103.938,118.332
2020-03-10,1.1398,1.30753,0.6598,0.63415,103.112,117.517
2020-03-11,1.13165,1.29097,0.64991,0.62681,105.026,118.83
2020-03-12,1.12615,1.28182,0.64794,0.62643,104.55,117.733
2020-03-13,1.11849,1.25702,0.62741,0.61145,104.61,116.984
2020-03-16,1.11554,1.23999,0.61777,0.6051,106.688,119.00258
2020-03-17,1.11632,1.22666,0.60994,0.60447,106.175,118.492
2020-03-18,1.10155,1.21217,0.59922,0.59493,107.377,118.254
2020-03-19,1.09615,1.16253,0.58098,0.57307,108.36,118.768
2020-03-20,1.06573,1.14944,0.57429,0.56848,111.291,118.591
2020-03-23,1.06944,1.1623,0.57533,0.56261,110.462,118.109
2020-03-24,1.07646,1.15955,0.58766,0.57442,110.827,119.292
2020-03-25,1.08026,1.1792,0.59755,0.58297,111.12,120.036
2020-03-26,1.08896,1.18511,0.59081,0.58122,110.876,120.722
2020-03-27,1.10483,1.22006,0.60791,0.5979,109.109,120.534
2020-03-30,1.11391,1.24532,0.61806,0.60583,107.413,119.631
2020-03-31,1.10305,1.23716,0.6169,0.60098,108.035,119.15
2020-04-01,1.10266,1.24085,0.6137,0.59514,107.508,118.544
2020-04-02,1.09536,1.23824,0.60914,0.59369,107.257,117.49
2020-04-03,1.08474,1.2395,0.60632,0.59144,108.001,117.14
2020-04-06,1.0807,1.22202,0.59947,0.5854,108.693,117.448
2020-04-07,1.08038,1.22405,0.61176,0.59506,109.115,117.858
2020-04-08,1.08951,1.23387,0.61522,0.5963,108.651,118.367
2020-04-09,1.08637,1.23931,0.62353,0.60167,108.922,118.297
2020-04-10,1.09274,1.24549,0.63326,0.60772,108.561,118.592
2020-04-13,1.09327,1.24611,0.63352,0.60754,108.336,118.428
2020-04-14,1.0923,1.2524,0.64011,0.61027,107.623,117.537
2020-04-15,1.09854,1.26263,0.64343,0.61012,107.104,117.65
2020-04-16,1.09051,1.2521,0.63089,0.5996,107.609,117.337
2020-04-17,1.08585,1.24878,0.63586,0.59987,107.945,117.2
2020-04-20,1.0867,1.24875,0.63402,0.60155,107.67,116.999
2020-04-21,1.08648,1.24428,0.63457,0.60451,107.669,116.95
2020-04-22,1.08565,1.22986,0.6294,0.59641,107.721,116.932
2020-04-23,1.08096,1.23239,0.6299,0.59242,107.813,116.48
2020-04-24,1.0777,1.23522,0.63768,0.60057,107.667,116.001
2020-04-27,1.08237,1.23666,0.63975,0.60217,107.495,116.32
2020-04-28,1.08249,1.24227,0.64491,0.60246,107.283,116.135
2020-04-29,1.08366,1.24356,0.65027,0.60781,106.741,115.632
2020-04-30,1.08773,1.24715,0.6555,0.6142,106.61,115.96
2020-05-01,1.09455,1.25815,0.64955,0.61203,107.285,117.411
2020-05-04,1.09596,1.24542,0.63768,0.60164,106.738,116.972
2020-05-05,1.09043,1.24456,0.64261,0.60503,106.697,116.331
2020-05-06,1.08386,1.24442,0.6436,0.60531,106.452,115.378
2020-05-07,1.07986,1.23256,0.63908,0.6007,106.191,114.675
2020-05-08,1.08372,1.23759,0.65033,0.60957,106.359,115.263
2020-05-11,1.08395,1.24174,0.65371,0.61432,106.919,115.887
2020-05-12,1.08094,1.23335,0.64847,0.60777,107.566,116.266
2020-05-13,1.08468,1.22549,0.64553,0.607,107.138,116.209
2020-05-14,1.08237,1.22416,0.64549,0.59991,106.933,115.708
2020-05-15,1.0807,1.22339,0.64712,0.6013,107.365,116.031
2020-05-18,1.08213,1.20858,0.64258,0.59367,107.208,115.985
2020-05-19,1.09151,1.22,0.6526,0.60406,107.381,117.203
2020-05-20,1.09278,1.2256,0.65401,0.60865,107.81,117.797
2020-05-21,1.0983,1.22369,0.65923,0.61481,107.591,118.14149
2020-05-22,1.09529,1.22234,0.65669,0.61234,107.631,117.83
2020-05-25,1.09078,1.21861,0.65458,0.6105,107.735,117.51
2020-05-26,1.0903,1.22014,0.65474,0.61066,107.687,117.386
2020-05-27,1.09818,1.2335,0.66467,0.61984,107.491,118.01
2020-05-28,1.10169,1.22648,0.66208,0.61874,107.798,118.753
2020-05-29,1.10791,1.23215,0.66335,0.61998,107.643,119.22
2020-06-01,1.11185,1.2348,0.66598,0.6199,107.708,119.743
2020-06-02,1.11259,1.2487,0.6786,0.62818,107.548,119.63
2020-06-03,1.11894,1.25815,0.69142,0.63855,108.809,121.718
2020-06-04,1.1236,1.25751,0.6929,0.64284,108.999,122.463
2020-06-05,1.13379,1.26091,0.69399,0.64638,109.15,123.732
2020-06-08,1.13195,1.27257,0.70024,0.65376,109.634,124.10366
2020-06-09,1.13056,1.27353,0.70245,0.65675,108.409,122.556
2020-06-10,1.13322,1.27113,0.6943,0.64973,107.797,122.145
2020-06-11,1.13654,1.27107,0.69683,0.65106,106.981,121.584
2020-06-12,1.12881,1.2577,0.68309,0.6413,106.803,120.559
2020-06-15,1.1252,1.25088,0.6825,0.64172,107.311,120.737
2020-06-16,1.13377,1.26378,0.69582,0.64992,107.464,121.82
2020-06-17,1.12657,1.25851,0.68953,0.64602,107.41,121.001
2020-06-18,1.12429,1.25527,0.68757,0.64464,106.894,120.17583
2020-06-19,1.1211,1.24268,0.68572,0.64294,107.006,119.914
2020-06-22,1.11776,1.23481,0.68229,0.6402,106.831,119.404
2020-06-23,1.12797,1.25016,0.69316,0.6496,106.903,120.583
2020-06-24,1.13123,1.25249,0.69403,0.65003,106.432,120.401
2020-06-25,1.12509,1.2413,0.68568,0.6404,107.044,120.429
2020-06-26,1.12221,1.24254,0.68882,0.64308,107.155,120.2
2020-06-29,1.12259,1.23422,0.68619,0.64194,107.218,120.328
2020-06-30,1.12472,1.23106,0.68719,0.64274,107.59,121.004
2020-07-01,1.1236,1.23893,0.6902,0.64511,107.989,121.312
2020-07-02,1.12514,1.24648,0.69132,0.64792,107.366,120.801
2020-07-03,1.12378,1.24664,0.69192,0.65092,107.497,120.799
2020-07-06,1.12472,1.24755,0.69484,0.65384,107.579,120.99
2020-07-07,1.13129,1.24955,0.6977,0.65589,107.359,121.454
2020-07-08,1.12752,1.25428,0.69423,0.65494,107.578,121.294
2020-07-09,1.13392,1.26135,0.69891,0.6574,107.283,121.61
2020-07-10,1.1288,1.26051,0.69589,0.65694,107.236,121.044
2020-07-13,1.131,1.26275,0.69503,0.6575,106.91,120.91224
2020-07-14,1.13455,1.25518,0.69401,0.65384,107.276,121.705
2020-07-15,1.14107,1.25693,0.6989,0.65436,107.245,122.369
2020-07-16,1.14172,1.2591,0.70092,0.6573,106.917,122.02
2020-07-17,1.13921,1.25595,0.6978,0.65421,107.278,122.166
2020-07-20,1.1443,1.25712,0.7005,0.65625,107.09,122.529
2020-07-21,1.14587,1.26618,0.70259,0.65814,107.196,122.824
2020-07-22,1.1534,1.27307,0.71356,0.66469,106.832,123.213
2020-07-23,1.15687,1.27299,0.71408,0.66574,107.175,123.955
2020-07-24,1.15961,1.27307,0.71001,0.66356,106.838,123.89
2020-07-27,1.16526,1.27959,0.70982,0.66447,105.993,123.498
2020-07-28,1.17693,1.28898,0.7159,0.66884,105.261,123.891
2020-07-29,1.17188,1.29237,0.71602,0.66606,105.107,123.172
2020-07-30,1.17829,1.29825,0.71717,0.66566,105.032,123.75
2020-07-31,1.18723,1.31179,0.72037,0.66969,104.683,124.26
2020-08-03,1.17823,1.31017,0.71469,0.66371,105.866,124.726
2020-08-04,1.17633,1.30787,0.71179,0.66154,106.03,124.702
2020-08-05,1.18154,1.30861,0.71771,0.66455,105.614,124.781
2020-08-06,1.18728,1.31268,0.71991,0.66482,105.553,125.314
2020-08-07,1.18765,1.3138,0.7231,0.66845,105.581,125.373
2020-08-10,1.17827,1.30523,0.71571,0.66011,105.85,124.7
2020-08-11,1.17378,1.30772,0.7158,0.65935,105.992,124.38
2020-08-12,1.17365,1.30507,0.71452,0.65694,106.521,125.014
2020-08-13,1.17938,1.3048,0.71649,0.65765,106.822,125.991
2020-08-14,1.18166,1.30705,0.71488,0.65473,106.986,126.417
2020-08-17,1.18526,1.3107,0.71926,0.65438,106.554,126.27
2020-08-18,1.18765,1.31079,0.72181,0.65547,105.995,125.873
2020-08-19,1.19479,1.3254,0.72579,0.66104,105.224,125.71
2020-08-20,1.18435,1.31108,0.7188,0.65616,106.079,125.637
2020-08-21,1.18737,1.32203,0.72061,0.65421,105.665,125.423
2020-08-24,1.1798,1.30941,0.71614,0.65388,105.877,124.905
2020-08-25,1.17945,1.30714,0.71689,0.653,105.993,125.011
2020-08-26,1.1835,1.31522,0.71993,0.6553,106.405,125.92
2020-08-27,1.18427,1.32198,0.7245,0.66334,105.856,125.324
2020-08-28,1.18196,1.31996,0.72699,0.66453,106.637,126.032
2020-08-31,1.19182,1.33565,0.7373,0.67453,105.535,125.773
2020-09-01,1.1939,1.33645,0.7381,0.67326,106.004,126.54
2020-09-02,1.19232,1.33994,0.73785,0.67686,105.896,126.255
2020-09-03,1.18474,1.33513,0.73311,0.67675,106.208,125.821
2020-09-04,1.18398,1.32622,0.72558,0.66891,106.086,125.601
2020-09-07,1.18345,1.32457,0.72822,0.67129,106.311,125.803
2020-09-08,1.18217,1.31622,0.7281,0.6691,106.305,125.644
2020-09-09,1.17702,1.29685,0.72094,0.66126,105.968,124.695
2020-09-10,1.18064,1.29992,0.72766,0.66821,106.231,125.392
2020-09-11,1.18244,1.28083,0.7263,0.6647,106.143,125.504
2020-09-14,1.18427,1.28066,0.72815,0.66853,106.145,125.674
2020-09-15,1.187,1.28497,0.7286,0.66997,105.715,125.466
2020-09-16,1.18444,1.28848,0.72968,0.67109,105.381,124.816
2020-09-17,1.18034,1.296,0.72955,0.67217,105.062,124.003
2020-09-18,1.18482,1.29756,0.73131,0.67627,104.698,124.04
2020-09-21,1.18455,1.29328,0.72934,0.6759,104.537,123.81
2020-09-22,1.1768,1.28205,0.72312,0.6666,104.69,123.173
2020-09-23,1.17084,1.2744,0.71744,0.66324,105.034,122.972
2020-09-24,1.16585,1.27175,0.7069,0.65452,105.304,122.759
2020-09-25,1.16732,1.27571,0.70572,0.65499,105.435,123.072
2020-09-28,1.16353,1.27668,0.70419,0.65518,105.574,122.82
2020-09-29,1.16788,1.28735,0.70952,0.6568,105.433,123.13
2020-09-30,1.17421,1.28665,0.71436,0.66009,105.664,124.05
2020-10-01,1.17261,1.29176,0.71665,0.66228,105.451,123.626
2020-10-02,1.17449,1.28863,0.71829,0.66514,105.543,123.95
2020-10-05,1.17204,1.29311,0.71772,0.66398,105.51,123.65
2020-10-06,1.17925,1.29926,0.71932,0.66538,105.707,124.625
2020-10-07,1.17376,1.28833,0.71101,0.659,105.64,123.989
2020-10-08,1.17675,1.29176,0.71382,0.65741,105.965,124.683
2020-10-09,1.1767,1.29405,0.7178,0.65894,106.018,124.72
2020-10-12,1.18168,1.30317,0.72246,0.66644,105.632,124.81
2020-10-13,1.18161,1.30657,0.72119,0.66493,105.339,124.41
2020-10-14,1.17422,1.29353,0.71644,0.66554,105.47,123.836
2020-10-15,1.1744,1.30124,0.71415,0.66562,105.139,123.478
2020-10-16,1.17071,1.29021,0.70884,0.65989,105.36,123.331
2020-10-19,1.17155,1.29277,0.7096,0.66178,105.427,123.507
2020-10-20,1.17689,1.29487,0.70562,0.65931,105.47,124.11
2020-10-21,1.18298,1.2954,0.705,0.65808,105.477,124.773
2020-10-22,1.1854,1.3132,0.71056,0.66462,104.676,124.072
2020-10-23,1.1815,1.30781,0.71261,0.66716,104.921,123.96
2020-10-26,1.18485,1.30547,0.7132,0.66844,104.683,124.035
2020-10-27,1.18094,1.30157,0.71171,0.6678,104.832,123.797
2020-10-28,1.17841,1.30319,0.71231,0.67008,104.545,123.17
2020-10-29,1.17487,1.29899,0.70552,0.66497,104.315,122.55
2020-10-30,1.16787,1.29319,0.70376,0.66297,104.554,122.104
2020-11-02,1.16421,1.29267,0.70082,0.65985,104.58,121.744
2020-11-03,1.16428,1.29239,0.70537,0.66324,104.725,121.88
2020-11-04,1.17622,1.31216,0.71968,0.6729,104.546,122.961
2020-11-05,1.17327,1.29668,0.71805,0.67001,104.438,122.531
2020-11-06,1.18175,1.31394,0.72627,0.67649,103.603,122.425
2020-11-09,1.1893,1.31806,0.72867,0.67975,103.253,122.791
2020-11-10,1.18273,1.31697,0.7282,0.68252,105.137,124.316
2020-11-11,1.18188,1.32615,0.72817,0.68282,105.26,124.396
2020-11-12,1.17803,1.32242,0.72843,0.69025,105.415,124.167
2020-11-13,1.18034,1.31216,0.72402,0.6839,105.09,124.05
2020-11-16,1.18453,1.32205,0.72908,0.68715,104.676,123.983
2020-11-17,1.18594,1.32221,0.7321,0.69081,104.541,123.97199
2020-11-18,1.18637,1.32591,0.7296,0.6893,104.181,123.585
2020-11-19,1.18476,1.32564,0.7302,0.69221,103.894,123.08
2020-11-20,1.18665,1.32492,0.72691,0.69066,103.825,123.201
2020-11-23,1.18665,1.33051,0.7317,0.69469,103.817,123.185
2020-11-24,1.18427,1.33291,0.72982,0.69311,104.525,123.797
2020-11-25,1.19005,1.33633,0.73667,0.69791,104.513,124.346
2020-11-26,1.192,1.33854,0.73649,0.70041,104.4,124.403
2020-11-27,1.1916,1.33545,0.7358,0.70034,104.242,124.1663
2020-11-30,1.19715,1.33319,0.74003,0.7035,104.082,124.592
2020-12-01,1.19382,1.33369,0.73568,0.70188,104.299,124.513
2020-12-02,1.20744,1.34226,0.73809,0.707,104.309,125.915
2020-12-03,1.21146,1.33708,0.7418,0.70715,104.458,126.54443
2020-12-04,1.21457,1.3455,0.7439,0.70734,103.823,126.096
2020-12-07,1.21214,1.34174,0.74316,0.70414,104.198,126.303
2020-12-08,1.21131,1.33574,0.74176,0.70405,103.998,125.977
2020-12-09,1.21109,1.33656,0.7411,0.70407,104.135,126.07
2020-12-10,1.20788,1.3367,0.7435,0.70164,104.272,125.94
2020-12-11,1.21443,1.33057,0.75244,0.7094,104.182,126.511
2020-12-14,1.21334,1.33182,0.75511,0.70985,103.939,126.106
2020-12-15,1.21489,1.33308,0.75392,0.70858,104.01,126.362
2020-12-16,1.21543,1.34445,0.75556,0.70868,103.634,125.957
2020-12-17,1.21996,1.35029,0.757,0.71104,103.475,126.205
2020-12-18,1.22627,1.35702,0.76153,0.71479,103.131,126.47
2020-12-21,1.22161,1.3402,0.75874,0.71049,103.457,126.377
2020-12-22,1.22369,1.34495,0.75752,0.70967,103.34,126.417
2020-12-23,1.21867,1.33994,0.75517,0.70543,103.534,126.148
2020-12-24,1.21914,1.35053,0.75796,0.70968,103.552,126.243
2020-12-25,1.21847,1.3552,0.76068,0.71375,103.653,126.24
2020-12-28,1.22051,1.35724,0.76119,0.71156,103.533,126.353
2020-12-29,1.22234,1.3466,0.75889,0.7108,103.689,126.734
2020-12-30,1.2253,1.34999,0.76099,0.71486,103.559,126.885
2020-12-31,1.22999,1.36307,0.76893,0.72154,103.121,126.841
2021-01-01,1.21803,1.3673,0.7703,0.7182,103.226,126.443
2021-01-04,1.22507,1.36842,0.77123,0.71984,103.239,126.465
2021-01-05,1.22516,1.35716,0.7671,0.71783,103.125,126.35
2021-01-06,1.23003,1.36295,0.7766,0.72569,102.678,126.288
2021-01-07,1.23411,1.36253,0.7817,0.73058,103.024,127.129
2021-01-08,1.22714,1.35696,0.7769,0.72655,103.79,127.351
2021-01-11,1.21862,1.35163,0.77165,0.71993,104.091,126.837
2021-01-12,1.21607,1.35241,0.77075,0.7174,104.128,126.636
2021-01-13,1.22089,1.36705,0.7776,0.72293,103.752,126.663
2021-01-14,1.21625,1.36493,0.77471,0.71903,103.837,126.277
2021-01-15,1.21513,1.36836,0.77758,0.72177,103.828,126.16
2021-01-18,1.20681,1.35753,0.76889,0.71225,103.908,125.388
2021-01-19,1.20773,1.35812,0.7687,0.71158,103.703,125.25144
2021-01-20,1.21389,1.36442,0.77118,0.71288,103.897,126.10511
2021-01-21,1.21156,1.36685,0.77557,0.71864,103.555,125.455
2021-01-22,1.21663,1.37295,0.7761,0.7216,103.506,125.915
2021-01-25,1.21694,1.36882,0.77158,0.71837,103.777,126.292
2021-01-26,1.21462,1.3679,0.7719,0.71999,103.76,126.0
2021-01-27,1.2163,1.37415,0.77531,0.72369,103.603,126.01
2021-01-28,1.21051,1.36694,0.7651,0.71427,104.143,126.051
2021-01-29,1.212,1.3725,0.76697,0.71744,104.291,126.398
2021-02-01,1.21239,1.36977,0.762,0.71634,104.686,126.91
2021-02-02,1.20687,1.36788,0.76346,0.71655,104.881,126.55
2021-02-03,1.20391,1.36593,0.76082,0.71967,105.028,126.43998
2021-02-04,1.20424,1.36491,0.7636,0.72197,104.995,126.42384
2021-02-05,1.19667,1.36761,0.7603,0.71603,105.572,126.333
2021-02-08,1.20488,1.37387,0.76792,0.72116,105.4,126.986
2021-02-09,1.20536,1.37457,0.7711,0.72267,105.21,126.798
2021-02-10,1.212,1.3818,0.77405,0.72438,104.575,126.7
2021-02-11,1.21212,1.38326,0.77253,0.72182,104.615,126.794
2021-02-12,1.21315,1.38102,0.7754,0.72312,104.741,127.05
2021-02-15,1.21221,1.38715,0.77641,0.72195,105.059,127.344
2021-02-16,1.21322,1.39148,0.77862,0.72336,105.387,127.857
2021-02-17,1.20925,1.38881,0.77379,0.71899,106.103,128.304
2021-02-18,1.2048,1.38664,0.77587,0.7194,105.861,127.49
2021-02-19,1.20919,1.39675,0.7768,0.72187,105.652,127.746
2021-02-22,1.21264,1.40311,0.78885,0.73127,105.514,127.941
2021-02-23,1.21668,1.40712,0.79154,0.73298,104.984,127.723
2021-02-24,1.21521,1.41203,0.79088,0.73387,105.283,127.92
2021-02-25,1.21714,1.41483,0.7977,0.74453,105.944,128.942
2021-02-26,1.21604,1.40082,0.787,0.73655,106.379,129.355
2021-03-01,1.20896,1.39725,0.77524,0.72712,106.503,128.746
2021-03-02,1.20511,1.39295,0.7772,0.72742,106.851,128.71001
2021-03-03,1.20855,1.3955,0.78252,0.7293,106.758,129.015
2021-03-04,1.20507,1.3927,0.77581,0.72319,107.058,129.0
2021-03-05,1.19677,1.38941,0.77156,0.71783,107.955,129.19
2021-03-08,1.19256,1.38537,0.77091,0.71786,108.419,129.28799
2021-03-09,1.18517,1.38236,0.76567,0.71326,108.939,129.103
2021-03-10,1.18979,1.38904,0.77178,0.71796,108.577,129.14999
2021-03-11,1.19261,1.39315,0.7732,0.71922,108.432,129.30901
2021-03-12,1.19861,1.39899,0.77876,0.72275,108.555,130.082
2021-03-15,1.195,1.39295,0.7763,0.71873,109.117,130.382
2021-03-16,1.19258,1.38991,0.77501,0.72035,109.134,130.149
2021-03-17,1.19016,1.39022,0.77456,0.7193,109.029,129.76199
2021-03-18,1.19828,1.39758,0.7813,0.72512,108.891,130.47701
2021-03-19,1.19182,1.39251,0.77537,0.71681,108.931,129.819
2021-03-22,1.18831,1.38326,0.77225,0.7152,108.871,129.368
2021-03-23,1.1933,1.38625,0.77455,0.71332,108.776,129.80299
2021-03-24,1.18402,1.37304,0.76047,0.69902,108.52,128.481
2021-03-25,1.18131,1.36889,0.7591,0.69695,108.79,128.506
2021-03-26,1.17766,1.37491,0.7594,0.69678,109.179,128.571
2021-03-29,1.1788,1.3791,0.76374,0.69941,109.791,129.412
2021-03-30,1.1771,1.37751,0.76412,0.70097,109.836,129.25999
2021-03-31,1.17236,1.37466,0.76088,0.69924,110.305,129.31
2021-04-01,1.17288,1.37863,0.75941,0.69836,110.75,129.871
2021-04-02,1.17799,1.38351,0.7619,0.7025,110.613,130.27
2021-04-05,1.17682,1.38313,0.7621,0.70311,110.677,130.21001
2021-04-06,1.18189,1.3914,0.76587,0.70667,110.193,130.21201
2021-04-07,1.18742,1.38313,0.76669,0.70637,109.793,130.36501
2021-04-08,1.18737,1.37438,0.76139,0.70134,109.852,130.42
2021-04-09,1.19157,1.37344,0.7659,0.70615,109.33,130.26601
2021-04-12,1.19005,1.37122,0.7626,0.70398,109.694,130.50999
2021-04-13,1.19147,1.37538,0.76277,0.70324,109.374,130.29201
2021-04-14,1.19541,1.37597,0.76475,0.70612,108.924,130.198
2021-04-15,1.19861,1.37792,0.77251,0.714,108.894,130.48599
2021-04-16,1.19717,1.37855,0.77517,0.71757,108.689,130.09599
2021-04-19,1.19695,1.38185,0.7714,0.71272,108.719,130.12199
2021-04-20,1.20453,1.39938,0.7767,0.71909,108.098,130.16
2021-04-21,1.20324,1.39388,0.77238,0.71655,108.133,130.11
2021-04-22,1.20378,1.39318,0.77544,0.72044,108.039,130.05499
2021-04-23,1.20148,1.38403,0.77053,0.71543,107.978,129.724
2021-04-26,1.20899,1.38664,0.77431,0.71917,107.874,130.418
2021-04-27,1.20817,1.38956,0.77997,0.72301,108.202,130.702
2021-04-28,1.20903,1.39036,0.777,0.72042,108.75,131.485
2021-04-29,1.21359,1.39567,0.78013,0.7273,108.505,131.67999
2021-04-30,1.21271,1.39528,0.77776,0.72474,108.904,132.05099
2021-05-03,1.20278,1.38198,0.7723,0.71699,109.283,131.41
2021-05-04,1.20613,1.39038,0.77589,0.71981,109.087,131.52
2021-05-05,1.2015,1.38881,0.77138,0.71627,109.329,131.353
2021-05-06,1.2008,1.39098,0.77512,0.72193,109.219,131.144
2021-05-07,1.20685,1.38985,0.77873,0.72329,109.05,131.53999
2021-05-10,1.21711,1.40412,0.78588,0.72961,108.572,132.136
2021-05-11,1.21409,1.41313,0.7839,0.72713,108.844,132.14301
2021-05-12,1.21445,1.41383,0.78381,0.72627,108.715,132.024
2021-05-13,1.20785,1.40637,0.77323,0.71641,109.664,132.44701
2021-05-14,1.20773,1.40509,0.77262,0.7183,109.516,132.26199
2021-05-17,1.21504,1.41018,0.77787,0.72439,109.412,132.936
2021-05-18,1.21569,1.41487,0.77737,0.72191,109.242,132.79401
2021-05-19,1.2224,1.4188,0.779,0.7238,108.868,133.063
2021-05-20,1.21729,1.41062,0.77203,0.71631,109.273,132.98599
2021-05-21,1.22254,1.41856,0.777,0.71966,108.86,133.07899
2021-05-24,1.21832,1.41429,0.773,0.71732,108.919,132.67999
2021-05-25,1.22146,1.41561,0.77508,0.72148,108.851,132.92
2021-05-26,1.22491,1.41439,0.77531,0.72244,108.802,133.23599
2021-05-27,1.21926,1.41161,0.77399,0.72783,109.17,133.10201
2021-05-28,1.21932,1.42037,0.77425,0.72843,109.809,133.888
2021-05-31,1.21901,1.41804,0.77101,0.72429,109.907,133.968
2021-06-01,1.22329,1.42268,0.77435,0.72773,109.493,133.939
2021-06-02,1.22178,1.41571,0.77559,0.72533,109.493,133.769
2021-06-03,1.22099,1.41719,0.77443,0.72335,109.595,133.81
2021-06-04,1.2133,1.41099,0.76658,0.71486,110.266,133.75301
2021-06-07,1.21684,1.41643,0.7744,0.72097,109.617,133.36
2021-06-08,1.21936,1.41766,0.77563,0.72255,109.274,133.17999
2021-06-09,1.21729,1.41499,0.7737,0.71903,109.469,133.248
2021-06-10,1.2182,1.41123,0.77295,0.71718,109.61,133.492
2021-06-11,1.21726,1.41701,0.7748,0.71895,109.409,133.174
2021-06-14,1.21102,1.41193,0.77089,0.7139,109.709,132.854
2021-06-15,1.21222,1.41099,0.7712,0.71438,110.041,133.392
2021-06-16,1.21271,1.40815,0.76862,0.71225,110.084,133.47099
2021-06-17,1.19956,1.39907,0.76167,0.70712,110.77,132.866
2021-06-18,1.19134,1.39386,0.75569,0.70154,110.325,131.424
2021-06-21,1.18737,1.38171,0.7504,0.69491,110.201,130.81
2021-06-22,1.19126,1.39254,0.75349,0.69863,110.374,131.45
2021-06-23,1.19367,1.39499,0.75548,0.7018,110.654,132.08
2021-06-24,1.19332,1.39675,0.75744,0.70456,111.012,132.39999
2021-06-25,1.19303,1.39169,0.75821,0.70632,110.921,132.30701
2021-06-28,1.19422,1.38951,0.7595,0.7069,110.822,132.325
2021-06-29,1.19289,1.38791,0.75684,0.70489,110.603,131.931
2021-06-30,1.19019,1.38427,0.75136,0.69898,110.535,131.541
2021-07-01,1.18568,1.38292,0.74977,0.69967,111.124,131.752
2021-07-02,1.18462,1.37595,0.74658,0.69637,111.572,132.166
2021-07-05,1.18562,1.38313,0.75186,0.70259,111.135,131.75
2021-07-06,1.18638,1.38562,0.7543,0.70521,110.916,131.571
2021-07-07,1.18245,1.38057,0.7495,0.70177,110.602,130.757
2021-07-08,1.17934,1.38011,0.74844,0.70134,110.635,130.472
2021-07-09,1.1848,1.37908,0.74333,0.69491,109.801,130.069
2021-07-12,1.1873,1.38995,0.74901,0.70062,110.215,130.849
2021-07-13,1.18652,1.3887,0.7481,0.69866,110.325,130.8886
2021-07-14,1.17754,1.38061,0.7442,0.69441,110.595,130.226
2021-07-15,1.18333,1.38581,0.74804,0.70388,109.984,130.14301
2021-07-16,1.18118,1.38297,0.7423,0.70115,109.778,129.66
2021-07-19,1.1814,1.37639,0.7391,0.69948,109.874,129.78999
2021-07-20,1.17938,1.367,0.73392,0.6936,109.534,129.162
2021-07-21,1.17841,1.36333,0.73389,0.69238,109.92,129.50999
2021-07-22,1.17927,1.3714,0.73526,0.6961,110.255,130.005
2021-07-23,1.17727,1.37739,0.73805,0.69811,110.14,129.664
2021-07-26,1.17734,1.37578,0.73682,0.69837,110.544,130.14101
2021-07-27,1.18078,1.38292,0.73883,0.70048,110.302,130.21001
2021-07-28,1.18231,1.38827,0.73664,0.69635,109.806,129.798
2021-07-29,1.1846,1.39069,0.73771,0.69606,109.891,130.16701
2021-07-30,1.1893,1.39643,0.73961,0.70111,109.409,130.06
2021-08-02,1.1867,1.38962,0.73423,0.69749,109.706,130.181
2021-08-03,1.18747,1.38927,0.73606,0.69872,109.269,129.744
2021-08-04,1.18694,1.39179,0.73968,0.70458,108.991,129.36099
2021-08-05,1.18374,1.38904,0.7383,0.70441,109.529,129.64799
2021-08-06,1.18357,1.39276,0.7403,0.70485,109.752,129.875
2021-08-09,1.17495,1.38685,0.73378,0.69933,110.259,129.52
2021-08-10,1.17385,1.38491,0.7331,0.6992,110.306,129.45599
2021-08-11,1.17233,1.3836,0.73438,0.70065,110.598,129.617
2021-08-12,1.17419,1.38669,0.73741,0.70418,110.374,129.597
2021-08-13,1.17363,1.38116,0.73415,0.70052,110.403,129.55901
2021-08-16,1.17947,1.38639,0.73657,0.70398,109.624,129.291
2021-08-17,1.17799,1.38427,0.73411,0.70285,109.297,128.72099
2021-08-18,1.17097,1.37404,0.72556,0.69279,109.537,128.257
2021-08-19,1.17033,1.37438,0.7231,0.68745,109.842,128.543
2021-08-20,1.16766,1.36308,0.71462,0.68203,109.768,128.17
2021-08-23,1.16975,1.36253,0.71398,0.68309,109.84,128.47
2021-08-24,1.17445,1.37248,0.72096,0.68941,109.678,128.806
2021-08-25,1.17531,1.37255,0.72488,0.69381,109.73,128.957
2021-08-26,1.17744,1.37665,0.72766,0.69728,109.976,129.46001
2021-08-27,1.17564,1.37024,0.72384,0.69453,110.048,129.32001
2021-08-30,1.1799,1.3763,0.7316,0.70124,109.865,129.614
2021-08-31,1.17969,1.37605,0.72912,0.69982,109.944,129.69099
2021-09-01,1.18103,1.37534,0.73179,0.70517,110.056,129.972
2021-09-02,1.18409,1.37716,0.7368,0.70659,110.096,130.36
2021-09-03,1.18765,1.38368,0.73993,0.71107,109.945,130.53
2021-09-06,1.18859,1.38592,0.7445,0.71519,109.764,130.457
2021-09-07,1.18751,1.38395,0.74367,0.71366,109.82,130.39799
